Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
otapie;58030;58076;68.995727539063;469840;1.9200001955032;0;74.082443237305;0;1740343449;0;0;387395;0;0;100;384.00005120102;16.693588256836;0;1740343375;0;0;
otapie;58030;58081;49.203006744385;470756;1.9650000333786;0;74.083190917969;0;1740343449;0;0;387567;0;1.5267175044179;98.473284531246;393.00001360027;12.101705551147;0;1740343375;0;0;
otapie;58030;58077;73.765731811523;469961;1.8199999332428;0;74.082534790039;0;1740343449;0;0;387427;0;1.0989010699185;98.901098050943;364.00000960019;23.566118240356;0;1740343375;0;0;
otapie;58030;58066;67.674774169922;470384;2.0600001811981;0;74.083335876465;0;1740343449;0;0;387049;0;0.2427184183235;99.757279834069;412.00004800096;12.266833305359;0;1740343375;0;0;
otapie;58030;58030;74.488624572754;469230;13.835000038147;0;74.538116455078;0;1740343449;79.436205809464;0;931112;0;0.25298156797372;20.310806868924;2767.0000056001;2.1167159080505;0;1740343374;0;0;
otapie;58030;58074;58.11767578125;470100;1.8949998617172;0;74.08277130127;0;1740343449;0;0;387330;0;2.1108179998758;97.889187066189;378.99998959979;20.663400650024;0;1740343375;0;0;
otapie;58030;58063;71.816879272461;469360;1.8949998617172;0;74.082473754883;0;1740343449;0;0;386886;0;1.5831134999069;98.416881856201;378.99998959979;31.206943511963;0;1740343375;0;0;
otapie;58030;58075;69.558044433594;469895;1.8450000286102;0;74.082534790039;0;1740343449;0;0;387360;0;1.0840107813533;98.915988351421;369.0000200004;32.423034667969;0;1740343375;0;0;
otapie;58030;58064;42.499214172363;470031;2.0049998760223;0;74.083061218262;0;1740343449;0;0;386967;0;1.7456359346029;98.254364264902;400.99999439989;26.867065429688;0;1740343375;0;0;
otapie;58030;58089;70.123039245605;472511;1.8400001525879;0;74.084678649902;0;1740343449;0;0;387829;0;1.3586955103942;98.641294706803;368.00003840077;49.59593963623;0;1740343375;0;0;
otapie;58030;58065;72.519157409668;470186;1.9650000333786;0;74.08317565918;0;1740343449;0;0;387010;0;0.50890583480596;99.491090500999;393.00001360027;19.514499664307;0;1740343375;0;0;
otapie;58030;58087;58.267673492432;472421;1.8700001239777;0;74.084663391113;0;1740343449;0;0;387758;0;0.80213897223125;99.197855252253;374.00003040061;29.676906585693;0;1740343375;0;0;
otapie;58030;58082;64.774887084961;470614;1.9000000953674;0;74.083015441895;0;1740343449;0;0;387600;0;0.7894736376722;99.210520678004;380.00002240045;30.523559570313;0;1740343375;0;0;
otapie;58030;58093;66.336524963379;469571;2.1299998760223;0;74.081611633301;0;1740343449;0;0;387960;0;1.4084507200955;98.591551157876;425.9999951999;12.452551841736;0;1740343375;0;0;
otapie;58030;58083;64.749885559082;470906;1.9549999237061;0;74.083274841309;0;1740343449;0;0;387632;0;0.76726342867985;99.232737594359;390.99999919998;19.55200958252;0;1740343375;0;0;
otapie;58030;58092;63.994583129883;472137;1.8449999094009;0;74.084205627441;0;1740343449;0;0;387929;0;0.54200542827992;99.458004544819;368.99999439989;38.862529754639;0;1740343375;0;0;
otapie;58030;58084;70.098030090332;471088;1.8499999046326;0;74.083427429199;0;1740343449;0;0;387662;0;0.27027026910151;99.729727784914;370.00000160003;25.616291046143;0;1740343375;0;0;
otapie;58030;58088;73.139869689941;472232;1.8599998950958;0;74.084434509277;0;1740343449;0;0;387795;0;0.8064516337153;99.193549441575;371.99999039981;29.377897262573;0;1740343375;0;0;
otapie;58030;58085;72.624885559082;472991;1.7999999523163;0;74.085296630859;0;1740343449;0;0;387693;0;1.388888864197;98.611108246856;360.00000640013;17.590404510498;0;1740343375;0;0;
otapie;58030;58086;66.461708068848;471878;1.8599998950958;0;74.08415222168;0;1740343449;0;0;387727;0;0.26881721123843;99.731180853239;371.99999039981;21.440385818481;0;1740343375;0;0;
